artist_id,date,platform,total_streams,unique_listeners,peak_hour,avg_completion_rate
A0044,2024-12-23,spotify,908,684,17,0.86
A0044,2024-12-23,youtube,784,556,17,0.82
A0044,2024-12-23,instagram,419,284,17,0.66
A0044,2024-12-22,spotify,427,178,19,0.55
A0044,2024-12-22,youtube,541,381,20,0.71
A0044,2024-12-22,instagram,464,206,19,0.75
A0044,2024-12-21,spotify,207,115,17,0.82
A0044,2024-12-21,youtube,333,240,18,0.84
A0044,2024-12-21,instagram,136,63,19,0.68
A0044,2024-12-20,spotify,703,373,17,0.63
A0044,2024-12-20,youtube,404,272,21,0.88
A0044,2024-12-20,instagram,363,205,21,0.82
A0044,2024-12-19,spotify,390,270,17,0.84
A0044,2024-12-19,youtube,740,384,22,0.88
A0044,2024-12-19,instagram,179,136,19,0.52
A0044,2024-12-18,spotify,422,203,17,0.77
A0044,2024-12-18,youtube,643,453,22,0.51
A0044,2024-12-18,instagram,142,91,19,0.87
A0044,2024-12-17,spotify,706,408,20,0.57
A0044,2024-12-17,youtube,262,200,17,0.73
A0044,2024-12-17,instagram,372,238,19,0.56
A0044,2024-12-16,spotify,850,347,22,0.59
A0044,2024-12-16,youtube,746,355,21,0.67
A0044,2024-12-16,instagram,182,128,21,0.78
A0045,2025-01-14,spotify,867,434,19,0.83
A0045,2025-01-14,youtube,208,99,21,0.74
A0045,2025-01-14,instagram,324,233,20,0.72
A0045,2025-01-13,spotify,603,284,17,0.72
A0045,2025-01-13,youtube,269,142,21,0.71
A0045,2025-01-13,instagram,150,93,22,0.58
A0045,2025-01-12,spotify,861,488,19,0.59
A0045,2025-01-12,youtube,624,249,21,0.53
A0045,2025-01-12,instagram,190,136,19,0.58
A0045,2025-01-11,spotify,876,595,21,0.67
A0045,2025-01-11,youtube,184,78,19,0.53
A0045,2025-01-11,instagram,267,116,19,0.67
A0045,2025-01-10,spotify,746,400,22,0.8
A0045,2025-01-10,youtube,721,303,22,0.84
A0045,2025-01-10,instagram,424,248,21,0.8
A0045,2025-01-09,spotify,286,127,18,0.57
A0045,2025-01-09,youtube,648,431,20,0.61
A0045,2025-01-09,instagram,380,188,21,0.51
A0045,2025-01-08,spotify,162,94,17,0.7
A0045,2025-01-08,youtube,325,218,21,0.69
A0045,2025-01-08,instagram,307,132,19,0.69
A0045,2025-01-07,spotify,976,630,18,0.73
A0045,2025-01-07,youtube,200,80,18,0.8
A0045,2025-01-07,instagram,227,126,19,0.77
A0045,2025-01-06,spotify,156,117,20,0.65
A0045,2025-01-06,youtube,397,226,19,0.79
A0045,2025-01-06,instagram,303,156,17,0.88
A0045,2025-01-05,spotify,987,615,19,0.75
A0045,2025-01-05,youtube,731,338,22,0.8
A0045,2025-01-05,instagram,145,61,18,0.63
A0045,2025-01-04,spotify,836,485,21,0.82
A0045,2025-01-04,youtube,623,376,18,0.62
A0045,2025-01-04,instagram,184,86,20,0.6
A0045,2025-01-03,spotify,592,358,19,0.57
A0045,2025-01-03,youtube,89,56,19,0.77
A0045,2025-01-03,instagram,277,175,21,0.81
A0045,2025-01-02,spotify,531,359,22,0.82
A0045,2025-01-02,youtube,346,166,20,0.83
A0045,2025-01-02,instagram,114,46,17,0.57
A0045,2025-01-01,spotify,647,296,18,0.71
A0045,2025-01-01,youtube,135,59,19,0.78
A0045,2025-01-01,instagram,249,116,20,0.83
A0045,2024-12-31,spotify,279,189,19,0.56
A0045,2024-12-31,youtube,508,350,17,0.82
A0045,2024-12-31,instagram,135,102,20,0.84
A0045,2024-12-30,spotify,679,359,20,0.68
A0045,2024-12-30,youtube,630,364,17,0.67
A0045,2024-12-30,instagram,182,91,22,0.71
A0045,2024-12-29,spotify,340,223,18,0.57
A0045,2024-12-29,youtube,124,90,20,0.85
A0045,2024-12-29,instagram,484,201,20,0.55
A0045,2024-12-28,spotify,386,265,22,0.7
A0045,2024-12-28,youtube,513,257,20,0.89
A0045,2024-12-28,instagram,364,187,21,0.65
A0045,2024-12-27,spotify,493,225,19,0.79
A0045,2024-12-27,youtube,546,430,22,0.56
A0045,2024-12-27,instagram,359,161,17,0.63
A0045,2024-12-26,spotify,703,535,18,0.63
A0045,2024-12-26,youtube,544,304,17,0.58
A0045,2024-12-26,instagram,275,118,22,0.73
A0045,2024-12-25,spotify,379,164,21,0.53
A0045,2024-12-25,youtube,764,498,21,0.86
A0045,2024-12-25,instagram,54,29,20,0.55
A0045,2024-12-24,spotify,718,477,21,0.69
A0045,2024-12-24,youtube,156,98,22,0.68
A0045,2024-12-24,instagram,412,309,20,0.59
A0045,2024-12-23,spotify,780,552,19,0.69
A0045,2024-12-23,youtube,473,194,18,0.69
A0045,2024-12-23,instagram,119,93,22,0.64
A0045,2024-12-22,spotify,140,79,20,0.58
A0045,2024-12-22,youtube,377,271,22,0.68
A0045,2024-12-22,instagram,451,275,17,0.82
A0045,2024-12-21,spotify,586,444,21,0.87
A0045,2024-12-21,youtube,138,72,19,0.67
A0045,2024-12-21,instagram,154,70,19,0.6
A0045,2024-12-20,spotify,191,131,18,0.59
A0045,2024-12-20,youtube,583,234,17,0.58
A0045,2024-12-20,instagram,379,224,18,0.9
A0045,2024-12-19,spotify,380,267,19,0.71
A0045,2024-12-19,youtube,242,99,20,0.55
A0045,2024-12-19,instagram,333,256,20,0.84
A0045,2024-12-18,spotify,105,44,21,0.85
A0045,2024-12-18,youtube,519,210,22,0.84
A0045,2024-12-18,instagram,353,281,21,0.64
A0045,2024-12-17,spotify,351,190,22,0.59
A0045,2024-12-17,youtube,648,506,21,0.77
A0045,2024-12-17,instagram,379,173,22,0.53
A0045,2024-12-16,spotify,519,257,22,0.62
A0045,2024-12-16,youtube,309,209,20,0.74
A0045,2024-12-16,instagram,94,39,21,0.55
A0046,2025-01-14,spotify,346,159,18,0.53
A0046,2025-01-14,youtube,309,218,19,0.58
A0046,2025-01-14,instagram,122,88,18,0.86
A0046,2025-01-13,spotify,495,390,18,0.75
A0046,2025-01-13,youtube,160,71,17,0.79
A0046,2025-01-13,instagram,469,364,20,0.68
A0046,2025-01-12,spotify,641,382,18,0.73
A0046,2025-01-12,youtube,156,106,20,0.55
A0046,2025-01-12,instagram,477,207,17,0.52
A0046,2025-01-11,spotify,677,293,20,0.78
A0046,2025-01-11,youtube,333,229,18,0.52
A0046,2025-01-11,instagram,384,249,20,0.62
A0046,2025-01-10,spotify,987,478,18,0.8
A0046,2025-01-10,youtube,453,259,21,0.78
A0046,2025-01-10,instagram,196,122,18,0.87
A0046,2025-01-09,spotify,860,390,20,0.62
A0046,2025-01-09,youtube,258,157,21,0.62
A0046,2025-01-09,instagram,372,276,18,0.85
A0046,2025-01-08,spotify,422,213,21,0.75
A0046,2025-01-08,youtube,428,276,21,0.76
A0046,2025-01-08,instagram,262,120,17,0.58
A0046,2025-01-07,spotify,534,399,22,0.81
A0046,2025-01-07,youtube,416,330,22,0.83
A0046,2025-01-07,instagram,219,134,21,0.7
A0046,2025-01-06,spotify,464,299,19,0.81
A0046,2025-01-06,youtube,488,342,22,0.54
A0046,2025-01-06,instagram,121,52,22,0.73
A0046,2025-01-05,spotify,348,176,20,0.61
A0046,2025-01-05,youtube,88,60,19,0.56
A0046,2025-01-05,instagram,420,180,21,0.8
A0046,2025-01-04,spotify,643,267,22,0.6
A0046,2025-01-04,youtube,133,103,21,0.83
A0046,2025-01-04,instagram,391,170,22,0.88
A0046,2025-01-03,spotify,934,481,21,0.54
A0046,2025-01-03,youtube,448,350,19,0.53
A0046,2025-01-03,instagram,144,102,21,0.75
A0046,2025-01-02,spotify,127,60,21,0.52
A0046,2025-01-02,youtube,449,199,20,0.66
A0046,2025-01-02,instagram,350,171,21,0.86
A0046,2025-01-01,spotify,978,528,22,0.7
A0046,2025-01-01,youtube,86,68,21,0.65
A0046,2025-01-01,instagram,332,228,21,0.85
A0046,2024-12-31,spotify,744,464,20,0.82
A0046,2024-12-31,youtube,294,181,22,0.7
A0046,2024-12-31,instagram,450,309,21,0.88
A0046,2024-12-30,spotify,685,518,22,0.86
A0046,2024-12-30,youtube,646,412,21,0.83
A0046,2024-12-30,instagram,253,106,18,0.76
A0046,2024-12-29,spotify,378,273,19,0.61
A0046,2024-12-29,youtube,106,45,21,0.88
A0046,2024-12-29,instagram,138,98,22,0.72
A0046,2024-12-28,spotify,428,324,18,0.51
A0046,2024-12-28,youtube,112,69,21,0.65
A0046,2024-12-28,instagram,209,159,21,0.64
A0046,2024-12-27,spotify,687,443,19,0.61
A0046,2024-12-27,youtube,272,112,17,0.71
A0046,2024-12-27,instagram,401,314,17,0.55
A0046,2024-12-26,spotify,288,213,22,0.85
A0046,2024-12-26,youtube,648,412,17,0.77
A0046,2024-12-26,instagram,197,137,17,0.51
A0046,2024-12-25,spotify,899,392,17,0.68
A0046,2024-12-25,youtube,148,117,17,0.7
A0046,2024-12-25,instagram,195,92,22,0.86
A0046,2024-12-24,spotify,609,390,21,0.88
A0046,2024-12-24,youtube,487,268,19,0.52
A0046,2024-12-24,instagram,97,61,21,0.86
A0046,2024-12-23,spotify,904,393,17,0.58
A0046,2024-12-23,youtube,353,245,17,0.51
A0046,2024-12-23,instagram,413,188,19,0.53
A0046,2024-12-22,spotify,290,176,19,0.5
A0046,2024-12-22,youtube,364,218,20,0.79
A0046,2024-12-22,instagram,267,194,19,0.55
A0046,2024-12-21,spotify,814,349,22,0.64
A0046,2024-12-21,youtube,580,253,17,0.61
A0046,2024-12-21,instagram,259,111,19,0.88
A0046,2024-12-20,spotify,444,277,21,0.57
A0046,2024-12-20,youtube,540,281,19,0.81
A0046,2024-12-20,instagram,140,83,22,0.88
A0046,2024-12-19,spotify,483,345,17,0.56
A0046,2024-12-19,youtube,778,532,18,0.88
A0046,2024-12-19,instagram,249,187,18,0.63
A0046,2024-12-18,spotify,437,276,18,0.74
A0046,2024-12-18,youtube,339,263,21,0.9
A0046,2024-12-18,instagram,94,61,20,0.61
A0046,2024-12-17,spotify,424,246,18,0.52
A0046,2024-12-17,youtube,212,141,22,0.62
A0046,2024-12-17,instagram,141,103,21,0.55
A0046,2024-12-16,spotify,389,159,20,0.86
A0046,2024-12-16,youtube,561,394,20,0.84
A0046,2024-12-16,instagram,477,328,21,0.55
A0047,2025-01-14,spotify,999,434,20,0.89
A0047,2025-01-14,youtube,316,196,17,0.74
A0047,2025-01-14,instagram,67,43,22,0.54
A0047,2025-01-13,spotify,683,328,18,0.61
A0047,2025-01-13,youtube,776,337,20,0.66
A0047,2025-01-13,instagram,449,194,18,0.73
A0047,2025-01-12,spotify,676,520,20,0.5
A0047,2025-01-12,youtube,538,353,18,0.74
A0047,2025-01-12,instagram,170,94,17,0.75
A0047,2025-01-11,spotify,473,225,21,0.7
A0047,2025-01-11,youtube,699,381,21,0.65
A0047,2025-01-11,instagram,317,165,21,0.87
A0047,2025-01-10,spotify,373,236,18,0.63
A0047,2025-01-10,youtube,203,91,20,0.73
A0047,2025-01-10,instagram,264,108,18,0.61
A0047,2025-01-09,spotify,702,407,21,0.62
A0047,2025-01-09,youtube,665,281,17,0.67
A0047,2025-01-09,instagram,299,152,17,0.87
A0047,2025-01-08,spotify,345,217,17,0.52
A0047,2025-01-08,youtube,691,537,21,0.54
A0047,2025-01-08,instagram,69,47,18,0.71
A0047,2025-01-07,spotify,448,273,21,0.62
A0047,2025-01-07,youtube,720,481,17,0.55
A0047,2025-01-07,instagram,151,75,18,0.77
A0047,2025-01-06,spotify,252,117,20,0.58
A0047,2025-01-06,youtube,177,82,21,0.84
A0047,2025-01-06,instagram,449,182,17,0.83
A0047,2025-01-05,spotify,264,187,19,0.81
A0047,2025-01-05,youtube,711,294,18,0.83
A0047,2025-01-05,instagram,106,79,19,0.55
A0047,2025-01-04,spotify,567,351,19,0.68
A0047,2025-01-04,youtube,344,241,17,0.59
A0047,2025-01-04,instagram,195,151,22,0.58
A0047,2025-01-03,spotify,620,262,20,0.54
A0047,2025-01-03,youtube,246,142,19,0.59
A0047,2025-01-03,instagram,153,112,17,0.74
A0047,2025-01-02,spotify,329,148,21,0.75
A0047,2025-01-02,youtube,334,152,19,0.62
A0047,2025-01-02,instagram,247,167,18,0.52
A0047,2025-01-01,spotify,680,462,21,0.66
A0047,2025-01-01,youtube,762,317,20,0.7
A0047,2025-01-01,instagram,319,204,21,0.62
A0047,2024-12-31,spotify,158,104,22,0.73
A0047,2024-12-31,youtube,668,507,17,0.51
A0047,2024-12-31,instagram,239,104,17,0.77
A0047,2024-12-30,spotify,176,122,22,0.68
A0047,2024-12-30,youtube,432,299,19,0.8
A0047,2024-12-30,instagram,455,217,21,0.74
A0047,2024-12-29,spotify,680,367,21,0.51
A0047,2024-12-29,youtube,554,238,20,0.53
A0047,2024-12-29,instagram,314,181,18,0.78
A0047,2024-12-28,spotify,442,315,18,0.84
A0047,2024-12-28,youtube,772,493,17,0.89
A0047,2024-12-28,instagram,256,162,20,0.74
A0047,2024-12-27,spotify,852,668,20,0.88
A0047,2024-12-27,youtube,211,135,19,0.9
A0047,2024-12-27,instagram,50,30,17,0.56
A0047,2024-12-26,spotify,313,189,21,0.66
A0047,2024-12-26,youtube,741,306,22,0.67
A0047,2024-12-26,instagram,329,143,17,0.52
A0047,2024-12-25,spotify,307,209,17,0.79
A0047,2024-12-25,youtube,168,74,19,0.65
A0047,2024-12-25,instagram,357,146,17,0.74
A0047,2024-12-24,spotify,190,136,21,0.59
A0047,2024-12-24,youtube,211,124,20,0.63
A0047,2024-12-24,instagram,498,242,17,0.69
A0047,2024-12-23,spotify,222,157,22,0.84
A0047,2024-12-23,youtube,713,285,22,0.75
A0047,2024-12-23,instagram,124,80,20,0.54
A0047,2024-12-22,spotify,968,428,22,0.69
A0047,2024-12-22,youtube,120,71,21,0.74
A0047,2024-12-22,instagram,125,53,18,0.63
A0047,2024-12-21,spotify,934,493,20,0.89
A0047,2024-12-21,youtube,527,372,21,0.88
A0047,2024-12-21,instagram,88,37,19,0.55
A0047,2024-12-20,spotify,731,549,17,0.59
A0047,2024-12-20,youtube,572,381,20,0.52
A0047,2024-12-20,instagram,183,121,18,0.56
A0047,2024-12-19,spotify,964,596,20,0.85
A0047,2024-12-19,youtube,668,362,21,0.85
A0047,2024-12-19,instagram,378,191,21,0.67
A0047,2024-12-18,spotify,177,123,21,0.51
A0047,2024-12-18,youtube,788,564,18,0.64
A0047,2024-12-18,instagram,190,98,22,0.51
A0047,2024-12-17,spotify,368,192,20,0.73
A0047,2024-12-17,youtube,414,181,21,0.64
A0047,2024-12-17,instagram,365,188,22,0.64
A0047,2024-12-16,spotify,716,326,18,0.81
A0047,2024-12-16,youtube,500,248,18,0.51
A0047,2024-12-16,instagram,458,345,17,0.75
A0048,2025-01-14,spotify,477,331,18,0.82
A0048,2025-01-14,youtube,611,276,21,0.53
A0048,2025-01-14,instagram,270,197,19,0.59
A0048,2025-01-13,spotify,280,182,20,0.58
A0048,2025-01-13,youtube,312,187,21,0.67
A0048,2025-01-13,instagram,221,112,19,0.63
A0048,2025-01-12,spotify,426,305,18,0.73
A0048,2025-01-12,youtube,304,223,19,0.83
A0048,2025-01-12,instagram,301,187,18,0.62
A0048,2025-01-11,spotify,997,713,21,0.57
A0048,2025-01-11,youtube,549,380,22,0.53
A0048,2025-01-11,instagram,214,170,17,0.58
A0048,2025-01-10,spotify,129,65,18,0.59
A0048,2025-01-10,youtube,156,97,22,0.84
A0048,2025-01-10,instagram,214,153,19,0.86
A0048,2025-01-09,spotify,116,79,20,0.87
A0048,2025-01-09,youtube,545,281,18,0.51
A0048,2025-01-09,instagram,480,359,22,0.68
A0048,2025-01-08,spotify,609,315,17,0.65
A0048,2025-01-08,youtube,496,261,21,0.65
A0048,2025-01-08,instagram,204,107,18,0.54
A0048,2025-01-07,spotify,438,266,21,0.72
A0048,2025-01-07,youtube,798,375,19,0.66
A0048,2025-01-07,instagram,61,31,19,0.87
A0048,2025-01-06,spotify,800,507,17,0.5
A0048,2025-01-06,youtube,612,293,17,0.73
A0048,2025-01-06,instagram,302,121,22,0.51
A0048,2025-01-05,spotify,163,125,20,0.86
A0048,2025-01-05,youtube,412,179,19,0.83
A0048,2025-01-05,instagram,99,71,21,0.62
A0048,2025-01-04,spotify,923,448,20,0.63
A0048,2025-01-04,youtube,494,317,17,0.81
A0048,2025-01-04,instagram,483,367,18,0.51
A0048,2025-01-03,spotify,214,109,17,0.53
A0048,2025-01-03,youtube,188,92,19,0.56
A0048,2025-01-03,instagram,221,146,18,0.66
A0048,2025-01-02,spotify,630,394,22,0.84
A0048,2025-01-02,youtube,305,164,22,0.72
A0048,2025-01-02,instagram,396,235,20,0.64
A0048,2025-01-01,spotify,517,219,20,0.68
A0048,2025-01-01,youtube,184,102,22,0.87
A0048,2025-01-01,instagram,265,116,17,0.72
A0048,2024-12-31,spotify,623,466,17,0.58
A0048,2024-12-31,youtube,450,241,19,0.5
A0048,2024-12-31,instagram,239,157,20,0.54
A0048,2024-12-30,spotify,847,467,20,0.61
A0048,2024-12-30,youtube,442,347,18,0.71
A0048,2024-12-30,instagram,386,197,22,0.75
A0048,2024-12-29,spotify,989,705,21,0.77
A0048,2024-12-29,youtube,241,118,20,0.84
A0048,2024-12-29,instagram,423,170,22,0.72
A0048,2024-12-28,spotify,217,139,17,0.6
A0048,2024-12-28,youtube,134,80,18,0.65
A0048,2024-12-28,instagram,227,138,22,0.7
A0048,2024-12-27,spotify,249,123,20,0.82
A0048,2024-12-27,youtube,438,241,22,0.67
A0048,2024-12-27,instagram,273,210,17,0.52
A0048,2024-12-26,spotify,989,671,20,0.5
A0048,2024-12-26,youtube,609,472,18,0.63
A0048,2024-12-26,instagram,203,121,17,0.58
A0048,2024-12-25,spotify,722,360,18,0.81
A0048,2024-12-25,youtube,454,358,18,0.53
A0048,2024-12-25,instagram,261,147,19,0.67
A0048,2024-12-24,spotify,785,381,18,0.73
A0048,2024-12-24,youtube,543,360,17,0.89
A0048,2024-12-24,instagram,96,52,22,0.5
A0048,2024-12-23,spotify,927,413,17,0.68
A0048,2024-12-23,youtube,548,224,21,0.51
A0048,2024-12-23,instagram,179,97,17,0.7
A0048,2024-12-22,spotify,265,205,17,0.68
A0048,2024-12-22,youtube,588,295,19,0.5
A0048,2024-12-22,instagram,195,103,18,0.57
A0048,2024-12-21,spotify,923,735,22,0.51
A0048,2024-12-21,youtube,701,492,22,0.51
A0048,2024-12-21,instagram,252,128,21,0.85
A0048,2024-12-20,spotify,755,516,20,0.74
A0048,2024-12-20,youtube,537,323,19,0.73
A0048,2024-12-20,instagram,338,227,22,0.54
A0048,2024-12-19,spotify,788,503,20,0.69
A0048,2024-12-19,youtube,645,458,20,0.87
A0048,2024-12-19,instagram,354,234,20,0.74
A0048,2024-12-18,spotify,900,713,20,0.66
A0048,2024-12-18,youtube,200,96,20,0.62
A0048,2024-12-18,instagram,340,245,17,0.79
A0048,2024-12-17,spotify,188,94,18,0.73
A0048,2024-12-17,youtube,457,257,20,0.72
A0048,2024-12-17,instagram,432,248,18,0.83
A0048,2024-12-16,spotify,681,282,21,0.55
A0048,2024-12-16,youtube,198,120,22,0.78
A0048,2024-12-16,instagram,273,166,18,0.75
A0049,2025-01-14,spotify,923,660,17,0.56
A0049,2025-01-14,youtube,244,109,22,0.76
A0049,2025-01-14,instagram,70,43,22,0.7
A0049,2025-01-13,spotify,926,566,22,0.55
A0049,2025-01-13,youtube,330,218,21,0.75
A0049,2025-01-13,instagram,450,318,18,0.82
A0049,2025-01-12,spotify,451,311,17,0.63
A0049,2025-01-12,youtube,274,136,22,0.62
A0049,2025-01-12,instagram,145,107,20,0.65
A0049,2025-01-11,spotify,761,342,17,0.74
A0049,2025-01-11,youtube,793,497,18,0.84
A0049,2025-01-11,instagram,167,118,18,0.82
A0049,2025-01-10,spotify,931,723,20,0.85
A0049,2025-01-10,youtube,581,322,17,0.79
A0049,2025-01-10,instagram,375,246,17,0.61
A0049,2025-01-09,spotify,525,317,22,0.87
A0049,2025-01-09,youtube,566,273,17,0.61
A0049,2025-01-09,instagram,434,252,18,0.85
A0049,2025-01-08,spotify,283,169,17,0.85
A0049,2025-01-08,youtube,358,256,17,0.78
A0049,2025-01-08,instagram,344,235,17,0.87
A0049,2025-01-07,spotify,230,132,19,0.8
A0049,2025-01-07,youtube,573,402,18,0.75
A0049,2025-01-07,instagram,435,243,18,0.79
A0049,2025-01-06,spotify,902,710,17,0.61
A0049,2025-01-06,youtube,324,151,21,0.81
A0049,2025-01-06,instagram,386,224,19,0.57
A0049,2025-01-05,spotify,231,93,20,0.69
A0049,2025-01-05,youtube,276,170,17,0.71
A0049,2025-01-05,instagram,321,191,20,0.88
A0049,2025-01-04,spotify,408,247,19,0.74
A0049,2025-01-04,youtube,607,327,18,0.77
A0049,2025-01-04,instagram,264,133,19,0.52
A0049,2025-01-03,spotify,446,210,22,0.81
A0049,2025-01-03,youtube,96,65,20,0.77
A0049,2025-01-03,instagram,196,149,22,0.86
A0049,2025-01-02,spotify,208,162,18,0.85
A0049,2025-01-02,youtube,137,59,18,0.85
A0049,2025-01-02,instagram,190,137,21,0.84
A0049,2025-01-01,spotify,556,349,17,0.51
A0049,2025-01-01,youtube,409,231,19,0.78
A0049,2025-01-01,instagram,305,140,19,0.89
A0049,2024-12-31,spotify,956,526,20,0.67
A0049,2024-12-31,youtube,399,206,22,0.72
A0049,2024-12-31,instagram,92,63,20,0.58
A0049,2024-12-30,spotify,834,510,19,0.66
A0049,2024-12-30,youtube,715,503,19,0.86
A0049,2024-12-30,instagram,246,103,19,0.51
A0049,2024-12-29,spotify,317,232,20,0.6
A0049,2024-12-29,youtube,484,232,19,0.89
A0049,2024-12-29,instagram,78,50,17,0.58
A0049,2024-12-28,spotify,500,313,17,0.67
A0049,2024-12-28,youtube,116,72,17,0.73
A0049,2024-12-28,instagram,142,88,22,0.57
A0049,2024-12-27,spotify,598,350,18,0.84
A0049,2024-12-27,youtube,463,201,19,0.76
A0049,2024-12-27,instagram,428,281,18,0.6
A0049,2024-12-26,spotify,940,568,17,0.57
A0049,2024-12-26,youtube,398,232,21,0.73
A0049,2024-12-26,instagram,221,149,18,0.85
A0049,2024-12-25,spotify,215,119,18,0.51
A0049,2024-12-25,youtube,664,316,18,0.54
A0049,2024-12-25,instagram,463,244,18,0.74
A0049,2024-12-24,spotify,830,351,17,0.51
A0049,2024-12-24,youtube,438,190,19,0.72
A0049,2024-12-24,instagram,74,56,22,0.79
A0049,2024-12-23,spotify,210,153,20,0.79
A0049,2024-12-23,youtube,799,425,21,0.53
A0049,2024-12-23,instagram,376,177,19,0.87
A0049,2024-12-22,spotify,983,483,22,0.62
A0049,2024-12-22,youtube,263,205,20,0.86
A0049,2024-12-22,instagram,126,90,17,0.56
A0049,2024-12-21,spotify,577,461,19,0.7
A0049,2024-12-21,youtube,452,225,18,0.68
A0049,2024-12-21,instagram,444,350,22,0.68
A0049,2024-12-20,spotify,706,525,19,0.69
A0049,2024-12-20,youtube,309,150,20,0.86
A0049,2024-12-20,instagram,190,91,20,0.64
A0049,2024-12-19,spotify,377,248,20,0.68
A0049,2024-12-19,youtube,451,185,22,0.53
A0049,2024-12-19,instagram,353,145,17,0.84
A0049,2024-12-18,spotify,468,210,19,0.82
A0049,2024-12-18,youtube,468,252,17,0.79
A0049,2024-12-18,instagram,392,285,20,0.7
A0049,2024-12-17,spotify,798,477,22,0.87
A0049,2024-12-17,youtube,432,180,19,0.62
A0049,2024-12-17,instagram,452,317,22,0.86
A0049,2024-12-16,spotify,897,714,19,0.78
A0049,2024-12-16,youtube,191,124,21,0.8
A0049,2024-12-16,instagram,245,155,19,0.61
A0050,2025-01-14,spotify,628,481,17,0.56
A0050,2025-01-14,youtube,688,425,18,0.53
A0050,2025-01-14,instagram,155,66,19,0.79
A0050,2025-01-13,spotify,302,226,20,0.52
A0050,2025-01-13,youtube,190,143,20,0.6
A0050,2025-01-13,instagram,438,284,21,0.73
A0050,2025-01-12,spotify,453,185,17,0.79
A0050,2025-01-12,youtube,247,146,19,0.71
A0050,2025-01-12,instagram,210,107,21,0.83
A0050,2025-01-11,spotify,548,253,20,0.53
A0050,2025-01-11,youtube,188,81,20,0.89
A0050,2025-01-11,instagram,400,291,21,0.8
A0050,2025-01-10,spotify,627,265,18,0.71
A0050,2025-01-10,youtube,781,577,17,0.79
A0050,2025-01-10,instagram,356,225,20,0.68
A0050,2025-01-09,spotify,741,548,20,0.57
A0050,2025-01-09,youtube,632,321,19,0.87
A0050,2025-01-09,instagram,104,72,20,0.75
A0050,2025-01-08,spotify,385,278,17,0.54
A0050,2025-01-08,youtube,106,79,17,0.59
A0050,2025-01-08,instagram,409,199,18,0.65
A0050,2025-01-07,spotify,338,238,21,0.82
A0050,2025-01-07,youtube,493,279,19,0.72
A0050,2025-01-07,instagram,302,145,20,0.9
A0050,2025-01-06,spotify,214,134,17,0.69
A0050,2025-01-06,youtube,488,209,17,0.6
A0050,2025-01-06,instagram,95,51,19,0.63
A0050,2025-01-05,spotify,176,134,20,0.5
A0050,2025-01-05,youtube,632,324,21,0.58
A0050,2025-01-05,instagram,395,183,22,0.86
A0050,2025-01-04,spotify,743,329,21,0.68
